generated,src,tgt,id,label
France's 内政部长 Bernard Cazeneuve 会在星期六 check 安保情况。,Interior Minister Bernard Cazeneuve is to inspect security arrangements on Saturday.,法国 内政部长 伯纳德 · 卡泽纳夫 将 于 周六 对 安保 情况 进行 检查 。,6f730157-8b13-4ad8-ba08-e4a11843afbb,
"Presently staying in Katong, 40-year-old photographer Brendan Loh is snapping these weird pics, showing rusty stains on the exterior, broken seats, dusty windows and floor, as well as cramped cockpit.","Rotterdam-based photographer Brian Romeijn, 40, snapped these eerie images, which show the abandoned train's rusting exterior, torn seats, dust-covered windows and floors and compact engineer's room.",现居 鹿特丹 的 40 岁 摄影师 布瑞恩 · 劳梅恩 拍摄 到 这些 怪诞 的 照片 ， 其中 显示 被遗弃 火车 的 锈迹斑斑 的 外表 、 破败 的 座椅 、 尘封 的 窗户 与 地板 以及 狭小 的 机师 室 。,93db15ed-ea5c-4cd3-a0df-c3f582b29ec6,
"Lah, therefore, leh, ""nuclear power go sea"" will get big waves test in certain period, but in huge win-win potential, everyone mutual benefit cooperate trend 不会 change, leh, because of that, leh.","Therefore, although ""Nuclear Power Going Global"" will experience trials and tribulations in a given period, the trend of mutually beneficial cooperation between the parties will not be changed in the context of huge win-win potential.",因此 ， 尽管 “ 核电 出海 ” 会 在 一定 时期 内 受到 风浪 考验 ， 但 在 巨大 共赢 潜力 下 ， 各方 互利 合作 的 趋势 不会 改变 。,4ced0e10-a76a-49e5-8553-76b11bbc4f86,
"According to RT news lah, dis backpack leh, staff say, after Brazil and Croatia match, leh, dis backpack found leh.",A security guard told Reuters that this suspicious knapsack was found after the end of the basketball game between Brazil and Croatia.,根据 路透社 的 消息 ， 一位 安保 人员 表示 ， 这个 可以 背包 是 在 巴西 和 克罗地亚 的 比赛 之后 被 发现 的 。,b238ed02-a1d8-4b1f-8861-8308a7e2c5e9,
"Yesterday, 大河报记者 from 河南省妇女儿童活动中心 天文馆了解到，今晚 英仙座 流星雨 将 在 北京 时间 9 点到 13 日 凌晨 1 点 30 分 达到极大值。",Reporters of Dahe Daily learned yesterday from the planetarium of the Henan Province women and children's activities center that the Perseids will reach its maximum from 9:00pm tonight to 1:30am on August 13 this year.,昨天 ， 大河 报 记者 从 河南省 妇女儿童 活动中心 天文馆 了解 到 ， 今年 英仙座 流星雨 将 在 北京 时间 今晚 9 点到 13 日 凌晨 1 点 30 分 达到 极大值 。,31b6438f-1fa7-4fd6-8ec4-5dd30b92f298,
"Treadmill leh, reviews say ""Based on 12 bottles we test, we find dat reusable water bottle can hide shocking amount of bacteria cells: CFU per square centimeter more than 300,000 leh!""","""Based on the 12 water bottles we tested, we found that reusable drinking containers may be crawling with an alarming number of viable bacteria cells: more than 300,000 colony-forming units per square centimeter (CFU/sq cm),"" Treadmill Reviews said.","Treadmill   Reviews 表示 ： “ 基于 所 测试 的 12 只 水瓶 ， 我们 发现 可 重复使用 的 饮水 容器 可以 窝藏 数量 惊人 的 活菌 细胞 ： 每 平方厘米 菌落形成 单位 ( CFU ) 数量 超过 300 , 000 个 。 ”",d30dab09-64de-4fd3-9608-98b03df13569,
"Chinese 方面 supports friendly countries 以 strengthen 他们的能力, 并且 supporting 相关的 countries 和组织.","The Chinese side supports friendly African countries to strengthen the construction of the ability to maintain stable national defense. In addition, China has offered assistance to relevant African countries and regional organizations such as the AU through bilateral or multilateral channels, supporting their peace-keeping activities in Darfur, Somalia and other places.",中方 支持 非洲 友好 国家 加强 国防 维稳 能力 建设 ， 并 通过 双 多边 渠道 向 有关 非洲 国家 和 非盟 等 地区 组织 提供援助 ， 支持 其 在 达尔富尔 、 索马里 等 地 的 维和 行动 。,ffbf09b0-7e5e-4651-8022-36697f95ff39,
"Kenya Symposium lar, Lemma Senbet say China already been important partner for Africa transformation development, China has say dat.","At the China-Africa Media & Think-Tanks Symposium held in Mombasa, Kenya, on August 12, Lemma Senbet, executive director of the African Economic Research Consortium in Kenya, said China has been an important partner for Africa's transformation development.",肯尼亚 非洲 经济 研究所 执行 所长 莱玛 · 森 贝特 在 出席 12 日 在 肯尼亚 蒙巴萨 举办 的 中非 媒体 智库 研讨会 上 说 ， 中国 已经 成为 非洲 转型 发展 的 重要 伙伴 。,46553a78-0def-4bb2-8acb-53f2cd3cb1df,
在小岛Molat，我们又往南走，像在陆地和附近小岛之间跳来跳去，感觉好像很随便这样。,"At the small island of Molat we turn south again, hopping between mainland and nearby islands in seemingly haphazard fashion.",在 名为 莫拉 特 的 小岛 上 ， 我们 再度 折向 南方 ， 在 陆地 和 附近 岛屿 之间 即兴 徜徉 。,47fd494f-9a12-4e98-9a8e-bce1b1b74cb4,
"International observers 说这个国家的 separatists 是最大的 suspects, 他们在南部三个省对抗泰国军队。","International observers said that the country's separatists are the biggest suspects, who were in military actions against Thai military in the three southernmost provinces.",国际 观察 人士 分析 称 ， 最大 的 嫌疑 是 泰国 的 分离主义 叛乱分子 ， 这些 人 正在 最 南部 的 三个 省份 展开 针对 泰国 军方 的 武装 行动 。,458e9b3a-ad35-4d0d-af54-655eba670be3,
"After dat tings happen, Pennsylvania go check again 1,200 lor lor roller coasters inside state lor.","Pennsylvania is overhauling the 10,200 roller coasters in the state again after the accident.",事情 发生 后 ， 宾夕法尼亚州 对州 内 1 万 200 个 过山车 重新 检查 。,d81b7000-8a3e-44d3-b38d-b060b643f31e,
"2015 年底, 难民 sue 联邦移民与难民局 for “不作为” 的 case 就已经接近 2300 件 liao.","By the end of 2015, nearly 2,300 cases against ""nonfeasance"" of the BAMF had been filed.",2015 年底 ， 难民 状告 联邦 移民 与 难民 局 “ 不 作为 ” 的 案子 就 已 接近 2300 件 。,ef3e3c35-de67-4221-896e-3f43cd751a8a,
"Whether we people already know or not, we all accept a certain amount of fake lah in our daily lives.","Whether we realize it or not, we all accept a certain amount of hypocrisy in our daily lives.",不论 我们 是否 意识 到 这 一点 ， 我们 在 日常生活 中 都 会 接受 某种程度 的 虚伪 。,06d10235-3a69-4152-a927-bd32640d9edc,
在国内，China 现在正处于结构调整的关键时期，传统产业的过剩和市场有效需求增长不足之间的矛盾非常尖锐，而传统产业调整带来的阵痛仍在释放中。,"Domestically, as China is in the critical period of structural adjustment, the contradiction between the surplus of traditional industries and the inadequacy in the growth of market effective demand is rather acute and the throes caused by the adjustment of traditional industries are still being released.",从 国内 来看 ， 中国 正 处在 结构调整 的 关键时期 ， 传统产业 过剩 和 市场 有效 需求 成长 不足 的 矛盾 还是 比较 大 ， 传统产业 调整 的 阵痛 还 在 释放 。,5a050ddd-52fe-4729-9c02-0ae8ec4cdca9,
"Ah beng, last year 9 months 21 days, ah, our leaders have kpkb (talk) and agree to slowly slowly reopen the border, make our bilateral relationship normal-normal la, and achieve normalization already ah!","On September 21, 2015, the leaders of the two countries held a talk and agreed to gradually reopen their border for the first time, so as to normalize their relations.",去年 9 月 21 日 ， 两 国 领导人 举行会谈 ， 并 首次 商定 将 逐步 重新 开放 两 国 边界 ， 实现 两国关系 正常化 。,cd47702a-d3d4-453e-bc4a-158d2c2d0489,
"8 月 12 日有官员表达， needle ah search find department lor, kanaux kanaux event leh, busy busy confirm event motive leh, and and find culprit ah.","A string of bomb attacks targeting Thailand's crucial tourism industry have killed four people, officials said on August 12, sending authorities scrambling to identify a motive and find the perpetrators.",8 月 12 日有 官员 表示 ， 针对 在 泰国 至关重要 的 旅游业 的 一系列 炸弹 袭击 事件 已 导致 四人 死亡 ， 有关 部门 正 忙于 确认 事件 动机 并 寻找 肇事者 。,afd11966-a792-4881-a8e5-7738e0925f03,
他补充道，两名公务人员 逃往 纽约，而一名驻 俄罗斯 的公务人员则去 了 日本。,"He added two civil servants in Bangladesh fled to New York, and one in Russia went to Japan.",他 补充 道 ， 两名 驻 孟加拉 的 公务人员 逃往 纽约 ， 而 一名 驻 俄罗斯 的 公务人员 则 去 了 日本 。,57ce7b72-d617-4e8c-af76-7c6ade421efd,
"Ah James say, airline ""think leh recruit more pilot"", government increase airforce pilot bonus, leh must do so leh!","James said that it is imperative for the government to raise bonuses for air force pilots as the airliners ""are expected to recruit more pilots"".",詹姆斯 说 ， 航空公司 “ 预计 将 招募 更 多 飞行员 ” ， 政府 提高 空军 飞行员 奖金 势在必行 。,0f22c040-7a4c-4015-abcb-b1dc73cb50fc,
"Derry City lor, they already reach second place already, thanks to 5-0 thrash Finn Harps in derby match!",Derry City have moved up to second in the Premier Division thanks to a thumping 5-0 derby win over Finn Harps.,凭借 5 - 0 大胜 费恩哈普队 ， 德利 城队 在 联赛 排名 中 上升 至 第二位 。,07406ca9-be87-4789-b754-9853637f8a21,
"Moo Sahid say, culture recognition 是 ah, foundation of silk road economy bring prosperity flourish, ya know, 文化认同 lor!",Mushahid: Cultural identity is the base of the prosperity and development of the Silk Road Economic Belt,穆 沙希德 ： 文化 认同 是 “ 丝绸之路 经济带 ” 繁荣 发展 的 基础,7e14c876-07b0-4c23-aa6a-e8b147f5be9d,
然后，谁知道呢，maybe Berahino 可能会找到一个 new club.,"And, who knows, maybe even Berahino will have found a new club.",而且 ， 即使 是 贝拉 希诺 大概 也 会 找到 一家 新 的 俱乐部 ， 谁 知道 呢 ！,062e1686-34c8-4cb7-b32f-0ae3adb9f789,
"芝加哥 的 期货 market, 玉米、 小麦 和 大豆 期价 11 日 涨跌 不 一。","Corn, wheat and soybean futures prices delivered mixed performance at Chicago Board of Trade on November 11.",芝加哥 期货 交易所 玉米 、 小麦 和 大豆 期价 11 日 涨跌 不 一 。,d0351af2-8723-4a9c-bdad-c330beca6d77,
"Sisley 最终 had to find 私人 funding for her project, and just 在四月, eventually after 七年, hers became the first DEA approved medical marijuana trial for post-traumatic stress in veterans.","Sisley eventually had to find private funding for her project, and just in April, seven years after the study was initially proposed, hers became the first DEA approved medical marijuana trial for post-traumatic stress in veterans.",希思黎 最后 不得不 为 其 项目 寻求 私人 资助 ， 就 在 四月 ， 离该 研究 项目 最初 拟定 的 时间 已 过去 七年 ， 她 的 试验 项目 成为 首个 获得 缉毒 局 批准 用于 研究 退伍军人 创伤 后 应激 障碍 治疗 的 医用 大麻 试验 。,486e233c-6ccd-4a43-a59d-56accc3d15de,
这两家公司，从其他地方搬去海南复兴市的互联网创新与创业产业园，来这里处理注册变更，排队等了半个小时就搞定了。,"The two companies, relocating from other locations to the Internet Innovation and Entrepreneurship Industrial Park in Hainan Fuxing City, came to the site to handle the change of registration, and only took half an hour from queue waiting to clearing.",两家 公司 由 其它 地 迁入 海南 复兴 城 互联网 创新 创业 产业园 ， 这次 是 来 办理 变更 登记 ， 从 排队 到 办结 ， 只花 了 半个 小时 的 时间 。,b25d1338-5a3a-4daf-a4a7-12c93d58aab9,
